Geneid,dimA_light_mean_rpm,wt_light_mean_rpm,pvals,log2_FC,-log10_pval
PA14_71190,4.8555079725777555,3.3525255013685444,0.14566427663692783,0.5343737071274365,0.8366469435060546
PA14_71200,3.635238369693323,3.937127858435929,0.6756844056117608,-0.11509354660178124,0.17025610421386408
PA14_71210,8.881618773201444,7.017185355257801,0.019013925934847714,0.3399301048510968,1.7209282021347752
PA14_71220,99.63652481249115,80.24612395969045,0.0022795330644632982,0.31224298836923337,2.6421541040060794
PA14_71230,25.91520732863869,22.765440886773504,0.34613799583539157,0.18695352331994802,0.46075072524812016
PA14_71240,27.76385195154133,30.363497534180222,0.6747287368950833,-0.12913023415804437,0.17087079272125993
PA14_71250,12.616693402126286,10.529582900532635,0.4690631095435545,0.2608855296655901,0.32876872171425275
PA14_71260,71.3608366127183,59.772022310999525,0.5462177834777809,0.25566216719122786,0.26263416442963794
PA14_71280,15.406236220201686,11.889498540992529,0.43295792681202067,0.37382653663198023,0.3635543046654696
PA14_71300,6.952099710206078,5.037838038347786,0.31925944965985137,0.4646439012384108,0.4958562393287815
PA14_71310,6.620141144594572,4.296771422935327,0.2547581064429349,0.6236087485706862,0.593871987783082
PA14_71320,2.1361691191736303,2.2511952687329435,0.8370422459804506,-0.07566527535149042,0.07725262237330155
PA14_71330,1.7079936221188612,1.3778243913263788,0.4184082768059917,0.3099102276254384,0.3783997329944713
PA14_71340,1.4286946128074416,0.782290948833167,0.10554099078760815,0.8689190021247378,0.976578833111603
PA14_71350,0.8834988509804805,1.1858246066194145,0.2472896765585373,-0.42458978216457294,0.6067940134698522
PA14_71360,17.628897788938428,28.418028176021778,0.0009522328413408323,-0.6888641270402431,3.0212568443200825
PA14_71370,4.660653871518183,6.3706885431924265,0.22758175742815193,-0.45091679529444384,0.6428625531988204
PA14_71380,32.750673794528495,26.948096086808288,0.09395345773378778,0.28134122382691407,1.027087232092771
PA14_71390,110.05524069674414,92.12484127211819,0.012126009804120323,0.25656570839115017,1.9162820849651763
PA14_71400,9.014559467627564,4.589602911325917,0.00991368906652471,0.9738873951630688,2.003764706452674
PA14_71410,34.86256039026626,29.725918143054866,0.2794992152528738,0.2299571453265554,0.5536194071400804
PA14_71420,7.515543233674168,8.215263624670557,0.7336135002799143,-0.12842945635824257,0.13453268518546857
